Product Name,Rating,Customers_Rated,Price,URL
"boAt Aavante Bar Mystiq Soundbar with 100W RMS Signature Sound, 2.1 CH,Multi-Connectivity Modes,BT v5.3,Wired Subwoofer,EQ Modes,Bass & Treble Control & Remote Control(Pitch Black)",4.0 out of 5 stars,1367,6299.0,https://www.amazon.in/boAt-Soundbar-Signature-Multi-Connectivity-Subwoofer/dp/B0BTDNZQWJ/ref=sr_1_17?dib=eyJ2IjoiMSJ9.1bEOEQRwNQ8xR2-rC2Tpga0NNic-0QXWEEGvf_n-kEPI_Zv8cwHQN4-Alff343V2hFYICDncJQvgYE9vKn31fczPBu7TgYijjL3YK9Olky1lA_f0CNBX1LQVIGZ37hhj7pFGmBYKrjYuvCEijwapYN6RthXsquJzUhnoWSAlSmmjCZS7BOCQqe0gPeNogCtblnkbDRHUPrIUOPRrgLUAklXHaiOBnqcfgJdruzKAnos.PEIkvTle2qJ2wAuR5d3_CE0B2hUQyYHReKPwvmvkdgU&dib_tag=se&keywords=boat+dolby+sound+bar&qid=1714047116&sr=8-17
"boAt Aavante Bar Rhythm Soundbar with 60W RMS Signature Sound, 2.0 Channel, Multi-Connectivity Modes(USB, HDMI, Aux, BT v5.3) EQ Modes, Bass & Treble Controls & Remote Control(Carbon Black)",3.7 out of 5 stars,93,3499.0,https://www.amazon.in/boAt-Aavante-Bar-Rhythm-Multi-Connectivity/dp/B0CKFF7SVH/ref=sr_1_19?dib=eyJ2IjoiMSJ9.1bEOEQRwNQ8xR2-rC2Tpga0NNic-0QXWEEGvf_n-kEPI_Zv8cwHQN4-Alff343V2hFYICDncJQvgYE9vKn31fczPBu7TgYijjL3YK9Olky1lA_f0CNBX1LQVIGZ37hhj7pFGmBYKrjYuvCEijwapYN6RthXsquJzUhnoWSAlSmmjCZS7BOCQqe0gPeNogCtblnkbDRHUPrIUOPRrgLUAklXHaiOBnqcfgJdruzKAnos.PEIkvTle2qJ2wAuR5d3_CE0B2hUQyYHReKPwvmvkdgU&dib_tag=se&keywords=boat+dolby+sound+bar&qid=1714047116&sr=8-19
"GOVO GOSURROUND 970 | 525W Soundbar, 5.1 Channel Home Theatre with Dolby Audio, 6.5"" subwoofer, Opt, AUX, USB & Bluetooth, 5 Equalizer Modes, Stylish Remote & LED Display (Platinum Black)",4.3 out of 5 stars,6100,11999.0,https://www.amazon.in/GOVO-GOSURROUND-970-subwoofer-Bluetooth/dp/B0CKYTNQB2/ref=sr_1_20?dib=eyJ2IjoiMSJ9.1bEOEQRwNQ8xR2-rC2Tpga0NNic-0QXWEEGvf_n-kEPI_Zv8cwHQN4-Alff343V2hFYICDncJQvgYE9vKn31fczPBu7TgYijjL3YK9Olky1lA_f0CNBX1LQVIGZ37hhj7pFGmBYKrjYuvCEijwapYN6RthXsquJzUhnoWSAlSmmjCZS7BOCQqe0gPeNogCtblnkbDRHUPrIUOPRrgLUAklXHaiOBnqcfgJdruzKAnos.PEIkvTle2qJ2wAuR5d3_CE0B2hUQyYHReKPwvmvkdgU&dib_tag=se&keywords=boat+dolby+sound+bar&qid=1714047116&sr=8-20
"boAt Aavante Bar 900/908 Bluetooth Soundbar with 30W RMS, 2.0 Channel, Multiple Connectivity, EQ Modes, Sleek Finish, Easy Access Integrated Controls(Premium Black)",3.6 out of 5 stars,1248,2499.0,https://www.amazon.in/boAt-Bluetooth-Soundbar-Connectivity-Integrated/dp/B09LMCRWF2/ref=sr_1_21?dib=eyJ2IjoiMSJ9.1bEOEQRwNQ8xR2-rC2Tpga0NNic-0QXWEEGvf_n-kEPI_Zv8cwHQN4-Alff343V2hFYICDncJQvgYE9vKn31fczPBu7TgYijjL3YK9Olky1lA_f0CNBX1LQVIGZ37hhj7pFGmBYKrjYuvCEijwapYN6RthXsquJzUhnoWSAlSmmjCZS7BOCQqe0gPeNogCtblnkbDRHUPrIUOPRrgLUAklXHaiOBnqcfgJdruzKAnos.PEIkvTle2qJ2wAuR5d3_CE0B2hUQyYHReKPwvmvkdgU&dib_tag=se&keywords=boat+dolby+sound+bar&qid=1714047116&sr=8-21
boAt Aavante Bar 1180 60 Watt 2.0 Channel Wireless Bluetooth Soundbar(Premium Black),4.2 out of 5 stars,13990,3999.0,https://www.amazon.in/boAt-Aavante-Bar-1180-Bluetooth/dp/B0C9ZX68G1/ref=sr_1_22?dib=eyJ2IjoiMSJ9.1bEOEQRwNQ8xR2-rC2Tpga0NNic-0QXWEEGvf_n-kEPI_Zv8cwHQN4-Alff343V2hFYICDncJQvgYE9vKn31fczPBu7TgYijjL3YK9Olky1lA_f0CNBX1LQVIGZ37hhj7pFGmBYKrjYuvCEijwapYN6RthXsquJzUhnoWSAlSmmjCZS7BOCQqe0gPeNogCtblnkbDRHUPrIUOPRrgLUAklXHaiOBnqcfgJdruzKAnos.PEIkvTle2qJ2wAuR5d3_CE0B2hUQyYHReKPwvmvkdgU&dib_tag=se&keywords=boat+dolby+sound+bar&qid=1714047116&sr=8-22
"boAt Aavante Bar 490 Bluetooth Soundbar 10W RMS Signature Sound,2.0 Channel,BTv5.1,Dual Full-Range Drivers, AUX, TF Card, USB, Upto 7 Hrs Playback,Built-in Mic,TWS Feature(Classic Black)",3.9 out of 5 stars,396,1199.0,https://www.amazon.in/boAt-Aavante-Bar-490-Full-Range/dp/B0CH3G9VR2/ref=sr_1_23?dib=eyJ2IjoiMSJ9.1bEOEQRwNQ8xR2-rC2Tpga0NNic-0QXWEEGvf_n-kEPI_Zv8cwHQN4-Alff343V2hFYICDncJQvgYE9vKn31fczPBu7TgYijjL3YK9Olky1lA_f0CNBX1LQVIGZ37hhj7pFGmBYKrjYuvCEijwapYN6RthXsquJzUhnoWSAlSmmjCZS7BOCQqe0gPeNogCtblnkbDRHUPrIUOPRrgLUAklXHaiOBnqcfgJdruzKAnos.PEIkvTle2qJ2wAuR5d3_CE0B2hUQyYHReKPwvmvkdgU&dib_tag=se&keywords=boat+dolby+sound+bar&qid=1714047116&sr=8-23
"Blaupunkt Newly Launched SBA01 Krisp Dolby Audio 100W Wireless Bluetooth Standalone Soundbar with HDMI-ARC, Optical, Aux-in, USB & Bluetooth I Multiple Connectivity I Remote Control (Black)",3.9 out of 5 stars,286,0.0,https://www.amazon.in/Blaupunkt-SBA01-Krisp-Dolby-Connectivity/dp/B0CGRD12YF/ref=sr_1_24?dib=eyJ2IjoiMSJ9.1bEOEQRwNQ8xR2-rC2Tpga0NNic-0QXWEEGvf_n-kEPI_Zv8cwHQN4-Alff343V2hFYICDncJQvgYE9vKn31fczPBu7TgYijjL3YK9Olky1lA_f0CNBX1LQVIGZ37hhj7pFGmBYKrjYuvCEijwapYN6RthXsquJzUhnoWSAlSmmjCZS7BOCQqe0gPeNogCtblnkbDRHUPrIUOPRrgLUAklXHaiOBnqcfgJdruzKAnos.PEIkvTle2qJ2wAuR5d3_CE0B2hUQyYHReKPwvmvkdgU&dib_tag=se&keywords=boat+dolby+sound+bar&qid=1714047116&sr=8-24
"boAt Aavante Bar 1580 2.1 Channel Home Theatre Soundbar with 120W Signature Sound, Wired Subwoofer, Multiple Connectivity Modes, Entertainment EQ Modes(Premium Black)",4.4 out of 5 stars,41,9499.0,https://www.amazon.in/boAt-Signature-Subwoofer-Connectivity-Entertainment/dp/B0BZD96KX3/ref=sr_1_25?dib=eyJ2IjoiMSJ9.1bEOEQRwNQ8xR2-rC2Tpga0NNic-0QXWEEGvf_n-kEPI_Zv8cwHQN4-Alff343V2hFYICDncJQvgYE9vKn31fczPBu7TgYijjL3YK9Olky1lA_f0CNBX1LQVIGZ37hhj7pFGmBYKrjYuvCEijwapYN6RthXsquJzUhnoWSAlSmmjCZS7BOCQqe0gPeNogCtblnkbDRHUPrIUOPRrgLUAklXHaiOBnqcfgJdruzKAnos.PEIkvTle2qJ2wAuR5d3_CE0B2hUQyYHReKPwvmvkdgU&dib_tag=se&keywords=boat+dolby+sound+bar&qid=1714047116&sr=8-25
"Samsung Dolby Digital Bluetooth Soundbar (HW-T42E/XL, Black, 2.1 Channel)",4.1 out of 5 stars,1898,7490.0,https://www.amazon.in/SAMSUNG-HW-T42E-XL-Bluetooth-Soundbar/dp/B093SQBFM7/ref=sr_1_26?dib=eyJ2IjoiMSJ9.1bEOEQRwNQ8xR2-rC2Tpga0NNic-0QXWEEGvf_n-kEPI_Zv8cwHQN4-Alff343V2hFYICDncJQvgYE9vKn31fczPBu7TgYijjL3YK9Olky1lA_f0CNBX1LQVIGZ37hhj7pFGmBYKrjYuvCEijwapYN6RthXsquJzUhnoWSAlSmmjCZS7BOCQqe0gPeNogCtblnkbDRHUPrIUOPRrgLUAklXHaiOBnqcfgJdruzKAnos.PEIkvTle2qJ2wAuR5d3_CE0B2hUQyYHReKPwvmvkdgU&dib_tag=se&keywords=boat+dolby+sound+bar&qid=1714047116&sr=8-26
"JBL Cinema SB271, Dolby Digital Soundbar with Wireless Subwoofer for Extra Deep Bass, 2.1 Channel Home Theatre with Remote, HDMI ARC, Bluetooth & Optical Connectivity (220W)",4.0 out of 5 stars,2096,12999.0,https://www.amazon.in/JBL-Soundbar-Subwoofer-Bluetooth-Connectivity/dp/B0B6441RNK/ref=sr_1_27?dib=eyJ2IjoiMSJ9.1bEOEQRwNQ8xR2-rC2Tpga0NNic-0QXWEEGvf_n-kEPI_Zv8cwHQN4-Alff343V2hFYICDncJQvgYE9vKn31fczPBu7TgYijjL3YK9Olky1lA_f0CNBX1LQVIGZ37hhj7pFGmBYKrjYuvCEijwapYN6RthXsquJzUhnoWSAlSmmjCZS7BOCQqe0gPeNogCtblnkbDRHUPrIUOPRrgLUAklXHaiOBnqcfgJdruzKAnos.PEIkvTle2qJ2wAuR5d3_CE0B2hUQyYHReKPwvmvkdgU&dib_tag=se&keywords=boat+dolby+sound+bar&qid=1714047116&sr=8-27
"boAt Aavante Bar Tune Bluetooth Soundbar with 60W RMS Signature Sound, 2.0 Channel, Multi-Connectivity Modes, BT v5.3, EQ Modes, Bass & Treble Controls & Remote Control(Jade Black)",3.8 out of 5 stars,416,3999.0,https://www.amazon.in/boAt-Soundbar-Signature-Multi-Connectivity-Controls/dp/B0BTDRVFW1/ref=sr_1_29?dib=eyJ2IjoiMSJ9.1bEOEQRwNQ8xR2-rC2Tpga0NNic-0QXWEEGvf_n-kEPI_Zv8cwHQN4-Alff343V2hFYICDncJQvgYE9vKn31fczPBu7TgYijjL3YK9Olky1lA_f0CNBX1LQVIGZ37hhj7pFGmBYKrjYuvCEijwapYN6RthXsquJzUhnoWSAlSmmjCZS7BOCQqe0gPeNogCtblnkbDRHUPrIUOPRrgLUAklXHaiOBnqcfgJdruzKAnos.PEIkvTle2qJ2wAuR5d3_CE0B2hUQyYHReKPwvmvkdgU&dib_tag=se&keywords=boat+dolby+sound+bar&qid=1714047116&sr=8-29
"Sony HT-S20R Real 5.1ch Dolby Digital Soundbar for TV with subwoofer and Compact Rear Speakers, 5.1ch Home Theatre System (400W,Bluetooth & USB Connectivity, HDMI & Optical connectivity)",4.6 out of 5 stars,14527,17990.0,https://www.amazon.in/Sony-HT-S20R-Soundbar-Bluetooth-Connectivity/dp/B084685MT1/ref=sr_1_30?dib=eyJ2IjoiMSJ9.1bEOEQRwNQ8xR2-rC2Tpga0NNic-0QXWEEGvf_n-kEPI_Zv8cwHQN4-Alff343V2hFYICDncJQvgYE9vKn31fczPBu7TgYijjL3YK9Olky1lA_f0CNBX1LQVIGZ37hhj7pFGmBYKrjYuvCEijwapYN6RthXsquJzUhnoWSAlSmmjCZS7BOCQqe0gPeNogCtblnkbDRHUPrIUOPRrgLUAklXHaiOBnqcfgJdruzKAnos.PEIkvTle2qJ2wAuR5d3_CE0B2hUQyYHReKPwvmvkdgU&dib_tag=se&keywords=boat+dolby+sound+bar&qid=1714047116&sr=8-30
"GOVO Gosurround 300 | 25W Bluetooth SoundBar, 2000 Mah Battery, 2.0 Channel with 52Mm Drivers, Multicolor Led Lights with TWS, Aux, Bluetooth and USB (Platinum Black)",4.2 out of 5 stars,4237,1699.0,https://www.amazon.in/GOVO-Gosurround-Bluetooth-SoundBar-Multicolor/dp/B0CCPCBW65/ref=sr_1_31?dib=eyJ2IjoiMSJ9.1bEOEQRwNQ8xR2-rC2Tpga0NNic-0QXWEEGvf_n-kEPI_Zv8cwHQN4-Alff343V2hFYICDncJQvgYE9vKn31fczPBu7TgYijjL3YK9Olky1lA_f0CNBX1LQVIGZ37hhj7pFGmBYKrjYuvCEijwapYN6RthXsquJzUhnoWSAlSmmjCZS7BOCQqe0gPeNogCtblnkbDRHUPrIUOPRrgLUAklXHaiOBnqcfgJdruzKAnos.PEIkvTle2qJ2wAuR5d3_CE0B2hUQyYHReKPwvmvkdgU&dib_tag=se&keywords=boat+dolby+sound+bar&qid=1714047116&sr=8-31
"JBL Cinema SB190 Deep Bass, Dolby Atmos Soundbar with Wireless Subwoofer for Extra Deep Bass, 2.1 Channel with Remote, Sound Mode for Voice Clarity, HDMI eARC, Bluetooth & Optical Connectivity (380W)",4.3 out of 5 stars,1546,18996.0,https://www.amazon.in/JBL-Soundbar-Subwoofer-Bluetooth-Connectivity/dp/B0B1J8SXLC/ref=sr_1_32?dib=eyJ2IjoiMSJ9.1bEOEQRwNQ8xR2-rC2Tpga0NNic-0QXWEEGvf_n-kEPI_Zv8cwHQN4-Alff343V2hFYICDncJQvgYE9vKn31fczPBu7TgYijjL3YK9Olky1lA_f0CNBX1LQVIGZ37hhj7pFGmBYKrjYuvCEijwapYN6RthXsquJzUhnoWSAlSmmjCZS7BOCQqe0gPeNogCtblnkbDRHUPrIUOPRrgLUAklXHaiOBnqcfgJdruzKAnos.PEIkvTle2qJ2wAuR5d3_CE0B2hUQyYHReKPwvmvkdgU&dib_tag=se&keywords=boat+dolby+sound+bar&qid=1714047116&sr=8-32
